msa,firms,fsize,fage4,job_creation_births,job_creation_continuers,job_destruction,year2
39660,203,m,b,15,319,310,2002
39660,194,m,c,16,190,362,2002
39660,148,m,d,101,164,344,2002
39660,139,m,e,39,87,213,2002
39660,146,m,f,43,330,757,2002
39660,507,m,g,215,558,1066,2002
39660,346,m,h,82,431,826,2002
39660,272,m,i,86,340,694,2002
39660,224,m,j,69,454,584,2002
39660,571,m,l,606,1825,3895,2002
39740,475,m,a,3115,0,0,2002
39740,377,m,b,8,579,937,2002
39740,339,m,c,44,321,753,2002
39740,306,m,d,95,276,717,2002
39740,299,m,e,101,298,619,2002
39740,272,m,f,40,292,619,2002
39740,997,m,g,347,1113,1587,2002
39740,860,m,h,594,1000,1590,2002
39740,716,m,i,431,1052,1808,2002
39740,485,m,j,213,627,1474,2002
39740,1547,m,l,2160,5158,13005,2002
39820,330,m,a,1856,0,0,2002
39820,254,m,b,45,366,480,2002
39820,177,m,c,14,193,445,2002
39820,171,m,d,53,215,309,2002
39820,170,m,e,43,173,299,2002
39820,154,m,f,17,185,198,2002
39820,540,m,g,227,799,1221,2002
39820,465,m,h,236,681,719,2002
39820,405,m,i,45,448,512,2002
39820,404,m,j,114,626,948,2002
39820,556,m,l,1106,1868,2501,2002
39900,970,m,a,6510,0,0,2002
39900,700,m,b,113,1179,1972,2002
39900,584,m,c,392,1203,1612,2002
39900,529,m,d,174,610,2159,2002
39900,503,m,e,151,677,1104,2002
39900,385,m,f,91,503,746,2002
39900,1427,m,g,524,1712,4896,2002
39900,1036,m,h,640,1696,3133,2002
39900,759,m,i,602,3272,2084,2002
39900,678,m,j,468,2092,3399,2002
39900,1294,m,l,4008,5010,10053,2002
40060,2050,m,a,12438,0,0,2002
40060,1430,m,b,268,2371,2856,2002
40060,1187,m,c,476,1467,2484,2002
40060,1120,m,d,758,1472,3551,2002
40060,1075,m,e,860,2828,2522,2002
40060,912,m,f,449,954,1786,2002
40060,3539,m,g,1707,4916,9257,2002
40060,2732,m,h,1217,3682,8714,2002
40060,2114,m,i,550,3901,5442,2002
40060,1530,m,j,1668,2790,7242,2002
40060,3618,m,l,12653,27235,40400,2002
40140,5086,m,a,39142,0,0,2002
40140,3586,m,b,1196,7726,8884,2002
40140,3028,m,c,1421,4745,8840,2002
40140,2612,m,d,1624,5128,8009,2002
40140,2260,m,e,1640,4220,6737,2002
40140,1837,m,f,773,2601,6129,2002
40140,6533,m,g,3094,11179,20384,2002
40140,5316,m,h,3345,12324,15551,2002
40140,3800,m,i,3073,8462,13505,2002
40140,2815,m,j,5659,9121,11864,2002
40140,4322,m,l,19502,31608,47649,2002
40220,495,m,a,3290,0,0,2002
40220,380,m,b,140,588,963,2002
40220,303,m,c,153,332,638,2002
40220,301,m,d,71,222,601,2002
40220,352,m,e,337,498,442,2002
40220,271,m,f,56,230,347,2002
40220,1014,m,g,184,885,2119,2002
40220,812,m,h,244,722,1534,2002
40220,631,m,i,542,855,1075,2002
40220,471,m,j,312,1084,1482,2002
40220,1312,m,l,2256,5767,15214,2002
40340,341,m,a,2029,0,0,2002
40340,208,m,b,42,242,391,2002
40340,205,m,c,286,246,496,2002
40340,153,m,d,47,188,360,2002
40340,160,m,e,112,154,524,2002
40340,142,m,f,9,139,229,2002
40340,504,m,g,155,344,872,2002
40340,382,m,h,136,550,926,2002
40340,336,m,i,166,485,935,2002
40340,243,m,j,321,298,812,2002
40340,674,m,l,1055,4334,6554,2002
40380,1444,m,a,8632,0,0,2002
40380,1060,m,b,297,1676,2005,2002
40380,907,m,c,94,837,2306,2002
40380,824,m,d,435,1846,1479,2002
40380,729,m,e,380,796,1188,2002
40380,666,m,f,161,682,1381,2002
40380,2533,m,g,943,2670,5259,2002
40380,2269,m,h,1225,2626,5717,2002
40380,1774,m,i,760,2147,3825,2002
40380,1240,m,j,1302,2850,5371,2002
40380,3464,m,l,9923,20789,40771,2002
40420,461,m,a,3151,0,0,2002
40420,328,m,b,328,559,927,2002
40420,291,m,c,126,403,903,2002
40420,273,m,d,128,287,516,2002
40420,267,m,e,547,432,656,2002
40420,274,m,f,23,227,466,2002
40420,908,m,g,74,1010,1934,2002
40420,730,m,h,239,874,2580,2002
40420,603,m,i,546,1138,1924,2002
40420,497,m,j,275,806,1706,2002
40420,1411,m,l,2281,4525,12831,2002
40580,180,m,a,2158,0,0,2002
40580,136,m,b,7,228,397,2002
40580,144,m,c,49,226,243,2002
40580,149,m,d,86,229,357,2002
40580,131,m,e,23,142,225,2002
40580,86,m,f,47,117,165,2002
40580,364,m,g,72,410,1114,2002
40580,289,m,h,178,520,827,2002
40580,288,m,i,539,172,1130,2002
40580,212,m,j,121,209,1008,2002
40580,607,m,l,1150,2555,3903,2002
40660,130,m,a,979,0,0,2002
40660,97,m,b,35,96,188,2002
40660,92,m,c,21,77,163,2002
40660,92,m,d,135,83,58,2002
40660,74,m,e,16,104,246,2002
40660,47,m,f,3,26,88,2002
40660,246,m,g,66,281,721,2002
40660,160,m,h,56,156,668,2002
40660,168,m,i,60,161,214,2002
40660,143,m,j,9,331,471,2002
40660,394,m,l,1392,1395,3164,2002
40900,3426,m,a,22547,0,0,2002
40900,2324,m,b,417,3630,4923,2002
40900,2039,m,c,520,2970,5095,2002
40900,1763,m,d,721,2737,4350,2002
40900,1597,m,e,741,3346,5445,2002
40900,1248,m,f,634,1681,2503,2002
40900,4795,m,g,3142,6443,11332,2002
40900,4082,m,h,2440,9735,10152,2002
40900,3135,m,i,2893,5928,10861,2002
40900,2452,m,j,4568,6222,11459,2002
40900,3859,m,l,21175,23361,51211,2002
40980,254,m,a,3241,0,0,2002
40980,174,m,b,26,236,377,2002
40980,168,m,c,88,175,432,2002
40980,147,m,d,4,148,747,2002
40980,147,m,e,19,186,305,2002
40980,161,m,f,13,108,275,2002
40980,617,m,g,137,791,1472,2002
40980,486,m,h,456,474,1366,2002
40980,375,m,i,188,442,1137,2002
40980,345,m,j,590,508,1220,2002
40980,1021,m,l,1273,2658,8335,2002
41060,361,m,a,3000,0,0,2002
41060,275,m,b,142,617,324,2002
41060,242,m,c,93,281,651,2002
41060,212,m,d,52,480,329,2002
41060,201,m,e,48,244,273,2002
41060,156,m,f,58,160,302,2002
41060,661,m,g,355,984,1361,2002
41060,512,m,h,137,566,929,2002
41060,339,m,i,137,774,904,2002
41060,324,m,j,51,554,1014,2002
41060,813,m,l,995,3814,4372,2002
41100,309,m,a,1931,0,0,2002
41100,227,m,b,17,260,487,2002
41100,205,m,c,55,782,407,2002
41100,178,m,d,61,119,331,2002
41100,154,m,e,101,148,252,2002
41100,132,m,f,30,143,313,2002
41100,388,m,g,43,583,715,2002
41100,183,m,h,124,550,700,2002
41100,125,m,i,67,204,316,2002
41100,80,m,j,41,88,158,2002
41100,250,m,l,717,980,1145,2002
41140,213,m,a,2420,0,0,2002
41140,135,m,b,20,107,166,2002
41140,116,m,c,78,82,181,2002
41140,92,m,d,18,59,224,2002
41140,102,m,e,8,259,174,2002
41140,95,m,f,7,80,146,2002
41140,359,m,g,63,245,804,2002
41140,263,m,h,87,316,371,2002
41140,236,m,i,176,517,800,2002
41140,207,m,j,29,385,504,2002
41140,599,m,l,485,2197,2963,2002
41180,4426,m,a,33748,0,0,2002
41180,3063,m,b,1086,5087,8600,2002
41180,2824,m,c,1412,3536,6505,2002
41180,2528,m,d,1058,3697,6486,2002
41180,2405,m,e,1103,3195,6839,2002
41180,2107,m,f,335,2389,7135,2002
41180,8512,m,g,2166,11239,20749,2002
41180,6435,m,h,3488,10483,19928,2002
41180,5190,m,i,3901,12421,16390,2002
41180,3859,m,j,6396,9510,16958,2002
41180,8977,m,l,30607,58845,110744,2002
41420,628,m,a,3622,0,0,2002
41420,466,m,b,17,986,990,2002
41420,388,m,c,35,400,655,2002
41420,328,m,d,115,419,571,2002
41420,337,m,e,481,685,660,2002
41420,335,m,f,83,220,500,2002
41420,1226,m,g,268,1539,2154,2002
41420,837,m,h,282,818,2366,2002
41420,617,m,i,172,789,1589,2002
41420,512,m,j,116,686,1736,2002
41420,1081,m,l,1721,3315,6276,2002
41500,630,m,a,4585,0,0,2002
41500,465,m,b,74,746,910,2002
41500,403,m,c,43,827,1353,2002
41500,370,m,d,1794,428,890,2002
41500,335,m,e,127,387,950,2002
41500,289,m,f,53,258,29706,2002
41500,1053,m,g,1580,1359,5151,2002
41500,902,m,h,470,1567,2349,2002
41500,712,m,i,280,1220,1634,2002
41500,656,m,j,1048,901,2294,2002
41500,1171,m,l,2011,4755,7302,2002
41540,196,m,a,1973,0,0,2002
41540,133,m,b,28,128,194,2002
41540,138,m,c,21,183,125,2002
41540,122,m,d,32,195,136,2002
41540,103,m,e,86,96,234,2002
41540,90,m,f,51,184,266,2002
41540,401,m,g,86,576,563,2002
41540,272,m,h,66,494,599,2002
41540,232,m,i,148,225,606,2002
41540,173,m,j,67,445,608,2002
41540,510,m,l,629,1823,3404,2002
41620,2440,m,a,17090,0,0,2002
41620,1675,m,b,259,3575,5352,2002
41620,1409,m,c,1226,2042,3804,2002
41620,1207,m,d,353,2533,3474,2002
41620,1098,m,e,869,1406,3558,2002
41620,1015,m,f,229,1782,3291,2002
41620,3554,m,g,2029,5170,11033,2002
41620,2122,m,h,1633,7392,8146,2002
41620,1579,m,i,1888,2902,9301,2002
41620,1355,m,j,2165,4167,7442,2002
41620,2877,m,l,15249,19658,41228,2002
41660,156,m,a,812,0,0,2002
41660,102,m,b,0,133,568,2002
41660,126,m,c,54,69,219,2002
41660,97,m,d,52,50,218,2002
41660,95,m,e,73,202,108,2002
41660,81,m,f,23,126,129,2002
41660,329,m,g,128,333,612,2002
41660,260,m,h,44,335,731,2002
41660,255,m,i,118,256,467,2002
41660,190,m,j,137,252,456,2002
41660,463,m,l,422,1896,2217,2002
41700,2630,m,a,23165,0,0,2002
41700,1958,m,b,686,4398,4415,2002
41700,1594,m,c,566,3893,4384,2002
41700,1475,m,d,1755,2800,4600,2002
41700,1383,m,e,939,1962,3626,2002
41700,1178,m,f,1174,1719,2687,2002
41700,4546,m,g,3179,6364,11889,2002
41700,3141,m,h,1391,5046,12769,2002
41700,2590,m,i,3569,4534,8052,2002
41700,1985,m,j,3415,4881,10349,2002
41700,3609,m,l,12988,22324,47514,2002
41740,6024,m,a,40405,0,0,2002
41740,4609,m,b,875,10612,10380,2002
41740,3565,m,c,1306,5279,9849,2002
41740,3179,m,d,1260,5550,9598,2002
41740,2865,m,e,2120,6237,10479,2002
41740,2258,m,f,753,3138,5952,2002
41740,8451,m,g,4612,13887,24332,2002
41740,6779,m,h,2910,17600,25789,2002
41740,4936,m,i,3960,9773,21180,2002
41740,3582,m,j,4825,10261,19262,2002
41740,5147,m,l,26729,42520,64276,2002
41780,96,m,a,981,0,0,2002
41780,92,m,b,33,376,142,2002
41780,70,m,c,4,54,90,2002
41780,70,m,d,5,199,224,2002
41780,62,m,e,20,38,173,2002
41780,50,m,f,2,43,168,2002
41780,255,m,g,59,200,632,2002
41780,201,m,h,184,319,308,2002
41780,171,m,i,125,224,661,2002
41780,132,m,j,73,116,235,2002
41780,483,m,l,238,1421,4750,2002
41860,8065,m,a,51791,0,0,2002
41860,6287,m,b,1359,9229,18278,2002
41860,5790,m,c,4701,8727,29310,2002
41860,5082,m,d,3734,7041,18572,2002
41860,4693,m,e,3552,6343,22480,2002
41860,4070,m,f,857,6521,15550,2002
41860,14716,m,g,5396,20612,63273,2002
41860,11768,m,h,5752,22285,41415,2002
41860,8784,m,i,6945,16495,44601,2002
41860,7070,m,j,9489,15903,37330,2002
41860,11477,m,l,52039,78730,181904,2002
41940,3284,m,a,22474,0,0,2002
41940,2828,m,b,742,5601,10934,2002
41940,2424,m,c,877,3827,15020,2002
41940,2047,m,d,1390,3481,11025,2002
41940,2020,m,e,1288,2874,10575,2002
41940,1688,m,f,484,1872,10632,2002
41940,5789,m,g,4873,8650,38578,2002
41940,4275,m,h,4215,9462,32734,2002
41940,3311,m,i,3696,12531,34590,2002
41940,2768,m,j,5819,5343,25322,2002
41940,4090,m,l,25546,44889,97034,2002
42020,599,m,a,3943,0,0,2002
42020,463,m,b,14,787,871,2002
42020,377,m,c,168,519,883,2002
42020,370,m,d,300,469,735,2002
42020,298,m,e,166,1649,581,2002
42020,269,m,f,130,377,418,2002
42020,904,m,g,222,1181,1599,2002
42020,843,m,h,335,1040,1089,2002
42020,674,m,i,262,763,1232,2002
42020,483,m,j,714,699,1376,2002
42020,649,m,l,1132,1375,2707,2002
42060,828,m,a,7113,0,0,2002
42060,670,m,b,122,1855,1581,2002
42060,548,m,c,212,781,1363,2002
42060,426,m,d,232,705,1278,2002
42060,438,m,e,215,873,1472,2002
42060,364,m,f,163,472,1393,2002
42060,1336,m,g,394,2475,3627,2002
42060,1190,m,h,421,2082,3557,2002
42060,947,m,i,1131,1454,2153,2002
42060,726,m,j,383,1216,2559,2002
42060,1351,m,l,2777,6040,7848,2002
42100,515,m,a,2911,0,0,2002
42100,403,m,b,22,443,863,2002
42100,369,m,c,129,323,1056,2002
42100,283,m,d,85,309,617,2002
42100,280,m,e,164,198,842,2002
42100,244,m,f,44,223,479,2002
42100,946,m,g,275,972,2398,2002
42100,834,m,h,184,2077,1529,2002
42100,657,m,i,78,1021,2280,2002
42100,525,m,j,277,795,2156,2002
42100,695,m,l,752,2193,3699,2002
42140,375,m,a,1812,0,0,2002
42140,308,m,b,15,583,495,2002
42140,273,m,c,56,288,416,2002
42140,232,m,d,69,288,283,2002
42140,216,m,e,150,184,433,2002
42140,158,m,f,64,103,282,2002
42140,727,m,g,127,725,1025,2002
42140,479,m,h,226,607,702,2002
42140,350,m,i,157,335,624,2002
42140,262,m,j,139,341,954,2002
42140,485,m,l,887,1227,1915,2002
42220,1040,m,a,6571,0,0,2002
42220,795,m,b,341,1136,1587,2002
42220,654,m,c,375,757,1666,2002
42220,632,m,d,219,573,1575,2002
42220,517,m,e,112,526,1186,2002
42220,482,m,f,118,454,1001,2002
42220,1785,m,g,425,1893,4653,2002
42220,1576,m,h,435,2209,5109,2002
42220,1211,m,i,390,1803,3752,2002
42220,909,m,j,469,1419,3469,2002
42220,1368,m,l,3022,5699,10304,2002
42340,549,m,a,3011,0,0,2002
42340,406,m,b,129,1030,1081,2002
42340,385,m,c,152,928,739,2002
42340,330,m,d,81,305,522,2002
42340,304,m,e,87,387,725,2002
42340,267,m,f,188,321,342,2002
42340,887,m,g,551,1558,2194,2002
42340,628,m,h,622,1191,1370,2002
42340,569,m,i,2412,934,1575,2002
42340,395,m,j,545,949,3009,2002
42340,1126,m,l,2153,4040,7607,2002
42540,704,m,a,4580,0,0,2002
42540,582,m,b,58,935,1561,2002
42540,475,m,c,75,604,1103,2002
42540,427,m,d,436,553,1434,2002
42540,483,m,e,103,923,2189,2002
42540,423,m,f,96,601,1138,2002
42540,1542,m,g,404,1834,3679,2002
42540,1511,m,h,436,2133,3035,2002
42540,1046,m,i,749,1528,3386,2002
42540,829,m,j,769,2135,2713,2002
42540,2221,m,l,6626,8261,19119,2002
42660,6700,m,a,34217,0,0,2002
42660,4993,m,b,735,7433,12690,2002
42660,4390,m,c,1322,4832,14641,2002
42660,3928,m,d,2116,5966,12356,2002
42660,3629,m,e,1473,5227,11808,2002
42660,3277,m,f,997,3601,9323,2002
42660,12014,m,g,4834,12674,33238,2002
42660,8147,m,h,6202,11396,26634,2002
42660,5968,m,i,4782,14482,22415,2002
42660,4555,m,j,5066,9255,24359,2002
42660,7623,m,l,59081,48100,124371,2002
42680,318,m,a,2639,0,0,2002
42680,205,m,b,11,224,418,2002
42680,175,m,c,10,229,345,2002
42680,159,m,d,33,126,457,2002
42680,147,m,e,47,220,334,2002
42680,133,m,f,3,108,337,2002
42680,480,m,g,168,551,927,2002
42680,371,m,h,280,263,473,2002
42680,285,m,i,200,325,667,2002
42680,175,m,j,469,243,500,2002
42680,414,m,l,1354,1063,4238,2002
43100,131,m,a,752,0,0,2002
43100,113,m,b,21,159,201,2002
43100,110,m,c,30,83,240,2002
43100,96,m,d,0,106,146,2002
43100,97,m,e,40,100,148,2002
43100,96,m,f,3,64,221,2002
43100,358,m,g,15,303,441,2002
43100,276,m,h,71,386,510,2002
43100,191,m,i,102,210,246,2002
43100,181,m,j,260,401,444,2002
43100,596,m,l,935,2196,3805,2002
43300,189,m,a,1344,0,0,2002
43300,152,m,b,0,257,323,2002
43300,117,m,c,19,82,166,2002
43300,108,m,d,23,118,218,2002
43300,91,m,e,33,32,223,2002
43300,86,m,f,97,108,299,2002
43300,321,m,g,99,338,576,2002
43300,222,m,h,46,281,363,2002
43300,218,m,i,232,384,479,2002
43300,167,m,j,221,359,1361,2002
43300,449,m,l,368,1060,3437,2002
43340,483,m,a,3837,0,0,2002
43340,350,m,b,51,953,888,2002
43340,346,m,c,227,1177,926,2002
43340,311,m,d,212,325,633,2002
43340,343,m,e,214,299,754,2002
43340,260,m,f,69,277,869,2002
43340,1038,m,g,387,1612,1875,2002
43340,740,m,h,351,3763,2266,2002
43340,765,m,i,608,1310,2145,2002
43340,596,m,j,311,1379,2622,2002
43340,1401,m,l,1679,5258,11232,2002
43580,254,m,a,1391,0,0,2002
43580,151,m,b,11,240,461,2002
43580,143,m,c,21,171,218,2002
43580,110,m,d,9,106,398,2002
43580,138,m,e,72,362,312,2002
43580,115,m,f,46,105,223,2002
43580,524,m,g,102,826,1152,2002
43580,347,m,h,128,624,1168,2002
43580,308,m,i,174,2766,10808,2002
43580,241,m,j,148,360,562,2002
43580,765,m,l,1287,1957,4414,2002
43620,462,m,a,2424,0,0,2002
43620,356,m,b,65,372,605,2002
43620,308,m,c,26,537,491,2002
43620,299,m,d,412,256,465,2002
43620,264,m,e,111,192,438,2002
43620,202,m,f,46,140,476,2002
43620,808,m,g,194,740,1441,2002
43620,571,m,h,312,689,1183,2002
43620,467,m,i,424,716,3156,2002
43620,346,m,j,202,1117,722,2002
43620,1033,m,l,2344,5911,8413,2002
43780,386,m,a,2933,0,0,2002
43780,293,m,b,51,327,877,2002
43780,294,m,c,20,380,490,2002
43780,246,m,d,83,236,600,2002
43780,260,m,e,166,317,415,2002
43780,203,m,f,112,148,496,2002
43780,914,m,g,147,756,1856,2002
43780,736,m,h,235,995,1574,2002
43780,620,m,i,393,826,1895,2002
43780,470,m,j,197,787,1915,2002
43780,1297,m,l,2748,7091,11578,2002
43900,403,m,a,3324,0,0,2002
43900,293,m,b,133,580,682,2002
43900,281,m,c,72,288,698,2002
43900,279,m,d,180,314,839,2002
43900,221,m,e,117,191,548,2002
43900,231,m,f,36,251,434,2002
43900,756,m,g,154,753,2741,2002
43900,594,m,h,101,817,1598,2002
43900,503,m,i,238,707,1136,2002
43900,364,m,j,295,405,1552,2002
43900,991,m,l,3011,5552,9861,2002
44060,769,m,a,4733,0,0,2002
44060,577,m,b,75,691,997,2002
44060,506,m,c,164,510,977,2002
44060,501,m,d,316,391,1651,2002
44060,420,m,e,160,433,1062,2002
44060,377,m,f,185,355,744,2002
44060,1526,m,g,867,1396,3495,2002
44060,1012,m,h,480,2087,2853,2002
44060,875,m,i,375,1173,3066,2002
44060,687,m,j,649,1598,2666,2002
44060,1532,m,l,3487,6166,12734,2002
44100,306,m,a,1630,0,0,2002
44100,224,m,b,50,512,448,2002
44100,216,m,c,26,236,542,2002
44100,230,m,d,555,168,439,2002
44100,206,m,e,9,165,306,2002
44100,203,m,f,7,235,323,2002
44100,760,m,g,230,845,1334,2002
44100,510,m,h,110,970,1552,2002
44100,402,m,i,255,659,1333,2002
44100,350,m,j,284,707,773,2002
44100,1042,m,l,1771,2993,7504,2002
44140,894,m,a,4880,0,0,2002
44140,702,m,b,363,1048,1340,2002
44140,623,m,c,136,713,979,2002
44140,566,m,d,86,494,1025,2002
44140,513,m,e,705,489,643,2002
44140,414,m,f,84,543,1394,2002
44140,1648,m,g,545,1594,2810,2002
44140,1613,m,h,555,1978,3803,2002
44140,1295,m,i,658,1633,3278,2002
44140,972,m,j,1088,1952,4222,2002
44140,2686,m,l,4309,12248,16592,2002
44180,823,m,a,4025,0,0,2002
44180,550,m,b,26,807,1168,2002
44180,511,m,c,206,876,1384,2002
44180,431,m,d,183,482,1122,2002
44180,428,m,e,145,1105,811,2002
44180,376,m,f,33,400,730,2002
44180,1378,m,g,880,1518,2873,2002
44180,903,m,h,679,1360,2135,2002
44180,756,m,i,422,1318,1780,2002
44180,529,m,j,1572,1126,2141,2002
44180,1373,m,l,2934,5395,11161,2002
44220,152,m,a,1023,0,0,2002
44220,96,m,b,0,193,147,2002
44220,84,m,c,123,98,119,2002
44220,88,m,d,10,87,117,2002
44220,97,m,e,13,125,136,2002
44220,92,m,f,7,117,157,2002
44220,300,m,g,104,208,533,2002
44220,248,m,h,160,574,777,2002
44220,228,m,i,24,518,350,2002
44220,187,m,j,118,275,904,2002
44220,620,m,l,812,1797,4951,2002
44300,176,m,a,1199,0,0,2002
44300,140,m,b,93,218,244,2002
44300,127,m,c,14,124,188,2002
44300,114,m,d,16,149,804,2002
44300,105,m,e,29,126,101,2002
44300,92,m,f,16,84,107,2002
44300,370,m,g,58,271,962,2002
44300,356,m,h,169,338,621,2002
44300,284,m,i,33,380,786,2002
44300,197,m,j,149,461,567,2002
44300,570,m,l,1172,1428,4238,2002
44600,155,m,a,739,0,0,2002
44600,76,m,b,0,53,158,2002
44600,86,m,c,44,73,184,2002
44600,77,m,d,6,80,133,2002
44600,78,m,e,22,40,185,2002
44600,78,m,f,4,83,170,2002
44600,307,m,g,11,265,659,2002
44600,252,m,h,10,248,478,2002
44600,245,m,i,105,241,4527,2002
44600,208,m,j,140,173,476,2002
44600,610,m,l,1845,1547,3353,2002
44700,805,m,a,7542,0,0,2002
44700,568,m,b,55,954,1815,2002
44700,485,m,c,211,1018,1071,2002
44700,444,m,d,173,729,1325,2002
44700,381,m,e,226,568,1720,2002
44700,296,m,f,124,442,1575,2002
44700,1247,m,g,471,1723,4834,2002
44700,1059,m,h,460,2053,3090,2002
44700,856,m,i,564,1467,1946,2002
44700,739,m,j,751,1986,3498,2002
44700,1494,m,l,4030,5569,10815,2002
44940,116,m,a,688,0,0,2002
44940,62,m,b,0,61,213,2002
44940,75,m,c,3,93,180,2002
44940,74,m,d,2,135,158,2002
44940,86,m,e,4,95,345,2002
44940,64,m,f,58,432,79,2002
44940,201,m,g,58,153,425,2002
44940,229,m,h,33,151,443,2002
44940,166,m,i,48,75,791,2002
44940,137,m,j,140,278,477,2002
44940,390,m,l,442,782,3070,2002
45060,959,m,a,5453,0,0,2002
45060,660,m,b,263,1046,1858,2002
45060,511,m,c,237,415,938,2002
45060,509,m,d,383,874,1485,2002
45060,435,m,e,143,517,749,2002
45060,424,m,f,51,423,814,2002
45060,1691,m,g,382,3094,3199,2002
45060,1510,m,h,354,4263,3277,2002
45060,1168,m,i,955,2068,2640,2002
45060,919,m,j,573,1918,3733,2002
45060,2577,m,l,5029,10592,21059,2002
45220,532,m,a,3223,0,0,2002
45220,424,m,b,10,498,723,2002
45220,355,m,c,99,282,650,2002
45220,339,m,d,381,321,704,2002
45220,311,m,e,146,452,629,2002
45220,268,m,f,99,187,417,2002
45220,936,m,g,584,935,2034,2002
45220,776,m,h,686,1360,1552,2002
45220,567,m,i,616,931,2293,2002
45220,445,m,j,541,943,2403,2002
45220,1038,m,l,2676,9588,7291,2002
45300,5353,m,a,29888,0,0,2002
45300,3729,m,b,1398,7985,9091,2002
45300,3022,m,c,465,8426,6941,2002
45300,2787,m,d,3226,12561,10699,2002
45300,2513,m,e,1813,4603,4731,2002
45300,2076,m,f,597,2694,6056,2002
45300,7945,m,g,4111,12687,53270,2002
45300,5745,m,h,3700,20986,19980,2002
45300,3992,m,i,3659,13243,14555,2002
45300,2612,m,j,3661,6747,16179,2002
45300,4658,m,l,25324,45457,76925,2002
45460,231,m,a,1629,0,0,2002
45460,177,m,b,19,307,377,2002
45460,157,m,c,9,134,393,2002
45460,120,m,d,16,95,396,2002
45460,114,m,e,24,81,252,2002
45460,114,m,f,12,107,378,2002
45460,523,m,g,114,307,789,2002
45460,338,m,h,137,495,827,2002
45460,300,m,i,225,407,816,2002
45460,226,m,j,204,365,1046,2002
45460,735,m,l,665,1765,5158,2002
45500,202,m,a,1930,0,0,2002
45500,111,m,b,2,163,246,2002
45500,109,m,c,11,181,294,2002
45500,133,m,d,133,95,274,2002
45500,106,m,e,49,64,256,2002
45500,78,m,f,18,104,255,2002
45500,323,m,g,159,418,1069,2002
45500,257,m,h,114,553,942,2002
45500,248,m,i,67,233,389,2002
45500,197,m,j,145,335,509,2002
45500,534,m,l,780,1624,2664,2002
45780,865,m,a,6710,0,0,2002
45780,609,m,b,45,1000,1748,2002
45780,555,m,c,395,903,1814,2002
45780,559,m,d,184,901,1115,2002
45780,534,m,e,148,675,1210,2002
45780,455,m,f,109,588,849,2002
45780,1852,m,g,1079,2060,4402,2002
45780,1492,m,h,825,2037,3968,2002
45780,1196,m,i,1767,2983,3785,2002
45780,1042,m,j,720,1749,3469,2002
45780,2730,m,l,5256,11787,24061,2002
45820,371,m,a,2982,0,0,2002
45820,254,m,b,2,383,391,2002
45820,221,m,c,50,268,534,2002
45820,226,m,d,30,262,413,2002
45820,219,m,e,91,208,1300,2002
45820,191,m,f,30,178,415,2002
