msa,fipstate,fipscty,name_county,micro-metro,state1,city,city2,city3,city4,city5,city6,city7
45460,18,153,"Sullivan County, Indiana",Metropolitan,IN,Terre Haute,,,,,,
45460,18,165,"Vermillion County, Indiana",Metropolitan,IN,Terre Haute,,,,,,
45460,18,167,"Vigo County, Indiana",Metropolitan,IN,Terre Haute,,,,,,
45500,5,91,"Miller County, Arkansas",,TX,Texarkana,,,,,,
45500,48,37,"Bowie County, Texas",,TX,Texarkana,,,,,,
45540,12,119,"Sumter County, Florida",Micropolitan,FL,The Villages,,,,,,
45580,13,293,"Upson County, Georgia",Micropolitan,GA,Thomaston,,,,,,
45620,13,275,"Thomas County, Georgia",Micropolitan,GA,Thomasville,,,,,,
45640,37,57,"Davidson County, North Carolina",Micropolitan,NC,Thomasville,Lexington,,,,,
45660,39,147,"Seneca County, Ohio",Micropolitan,OH,Tiffin,,,,,,
45700,13,277,"Tift County, Georgia",Micropolitan,GA,Tifton,,,,,,
45740,13,257,"Stephens County, Georgia",Micropolitan,GA,Toccoa,,,,,,
45780,39,51,"Fulton County, Ohio",Metropolitan,OH,Toledo,,,,,,
45780,39,95,"Lucas County, Ohio",Metropolitan,OH,Toledo,,,,,,
45780,39,123,"Ottawa County, Ohio",Metropolitan,OH,Toledo,,,,,,
45780,39,173,"Wood County, Ohio",Metropolitan,OH,Toledo,,,,,,
45820,20,85,"Jackson County, Kansas",Metropolitan,KS,Topeka,,,,,,
45820,20,87,"Jefferson County, Kansas",Metropolitan,KS,Topeka,,,,,,
45820,20,139,"Osage County, Kansas",Metropolitan,KS,Topeka,,,,,,
45820,20,177,"Shawnee County, Kansas",Metropolitan,KS,Topeka,,,,,,
45820,20,197,"Wabaunsee County, Kansas",Metropolitan,KS,Topeka,,,,,,
45860,9,5,"Litchfield County, Connecticut",Micropolitan,CT,Torrington,,,,,,
45900,26,19,"Benzie County, Michigan",Micropolitan,MI,Traverse City,,,,,,
45900,26,55,"Grand Traverse County, Michigan",Micropolitan,MI,Traverse City,,,,,,
45900,26,79,"Kalkaska County, Michigan",Micropolitan,MI,Traverse City,,,,,,
45900,26,89,"Leelanau County, Michigan",Micropolitan,MI,Traverse City,,,,,,
45940,34,21,"Mercer County, New Jersey",Metropolitan,NJ,Trenton,Ewing,,,,,
45980,1,109,"Pike County, Alabama",Micropolitan,AL,Troy,,,,,,
46020,6,57,"Nevada County, California",Micropolitan,CA,Truckee,Grass Valley,,,,,
46060,4,19,"Pima County, Arizona",Metropolitan,AZ,Tucson,,,,,,
46100,47,31,"Coffee County, Tennessee",Micropolitan,TN,Tullahoma,,,,,,
46100,47,51,"Franklin County, Tennessee",Micropolitan,TN,Tullahoma,,,,,,
46100,47,127,"Moore County, Tennessee",Micropolitan,TN,Tullahoma,,,,,,
46140,40,37,"Creek County, Oklahoma",Metropolitan,OK,Tulsa,,,,,,
46140,40,111,"Okmulgee County, Oklahoma",Metropolitan,OK,Tulsa,,,,,,
46140,40,113,"Osage County, Oklahoma",Metropolitan,OK,Tulsa,,,,,,
46140,40,117,"Pawnee County, Oklahoma",Metropolitan,OK,Tulsa,,,,,,
46140,40,131,"Rogers County, Oklahoma",Metropolitan,OK,Tulsa,,,,,,
46140,40,143,"Tulsa County, Oklahoma",Metropolitan,OK,Tulsa,,,,,,
46140,40,145,"Wagoner County, Oklahoma",Metropolitan,OK,Tulsa,,,,,,
46180,28,57,"Itawamba County, Mississippi",Micropolitan,MS,Tupelo,,,,,,
46180,28,81,"Lee County, Mississippi",Micropolitan,MS,Tupelo,,,,,,
46180,28,115,"Pontotoc County, Mississippi",Micropolitan,MS,Tupelo,,,,,,
46220,1,63,"Greene County, Alabama",Metropolitan,AL,Tuscaloosa,,,,,,
46220,1,65,"Hale County, Alabama",Metropolitan,AL,Tuscaloosa,,,,,,
46220,1,125,"Tuscaloosa County, Alabama",Metropolitan,AL,Tuscaloosa,,,,,,
46260,1,87,"Macon County, Alabama",Micropolitan,AL,Tuskegee,,,,,,
46300,16,53,"Jerome County, Idaho",Micropolitan,ID,Twin Falls,,,,,,
46300,16,83,"Twin Falls County, Idaho",Micropolitan,ID,Twin Falls,,,,,,
46340,48,423,"Smith County, Texas",Metropolitan,TX,Tyler,,,,,,
46380,6,45,"Mendocino County, California",Micropolitan,CA,Ukiah,,,,,,
46420,45,87,"Union County, South Carolina",Micropolitan,SC,Union,,,,,,
46460,21,75,"Fulton County, Kentucky",Micropolitan,TN,Union City,,,,,,
46460,47,131,"Obion County, Tennessee",Micropolitan,TN,Union City,,,,,,
46500,39,21,"Champaign County, Ohio",Micropolitan,OH,Urbana,,,,,,
46540,36,43,"Herkimer County, New York",Metropolitan,NY,Utica,Rome,,,,,
46540,36,65,"Oneida County, New York",Metropolitan,NY,Utica,Rome,,,,,
46620,48,463,"Uvalde County, Texas",Micropolitan,TX,Uvalde,,,,,,
46660,13,27,"Brooks County, Georgia",Metropolitan,GA,Valdosta,,,,,,
46660,13,101,"Echols County, Georgia",Metropolitan,GA,Valdosta,,,,,,
46660,13,173,"Lanier County, Georgia",Metropolitan,GA,Valdosta,,,,,,
46660,13,185,"Lowndes County, Georgia",Metropolitan,GA,Valdosta,,,,,,
46700,6,95,"Solano County, California",Metropolitan,CA,Vallejo,Fairfield,,,,,
46740,1,17,"Chambers County, Alabama",Micropolitan,AL,Valley,,,,,,
46780,39,161,"Van Wert County, Ohio",Micropolitan,OH,Van Wert,,,,,,
46820,46,27,"Clay County, South Dakota",Micropolitan,SD,Vermillion,,,,,,
46860,49,47,"Uintah County, Utah",Micropolitan,UT,Vernal,,,,,,
46900,48,487,"Wilbarger County, Texas",Micropolitan,TX,Vernon,,,,,,
46980,28,149,"Warren County, Mississippi",Micropolitan,MS,Vicksburg,,,,,,
47020,48,57,"Calhoun County, Texas",Metropolitan,TX,Victoria,,,,,,
47020,48,175,"Goliad County, Texas",Metropolitan,TX,Victoria,,,,,,
47020,48,469,"Victoria County, Texas",Metropolitan,TX,Victoria,,,,,,
47080,13,209,"Montgomery County, Georgia",Micropolitan,GA,Vidalia,,,,,,
47080,13,279,"Toombs County, Georgia",Micropolitan,GA,Vidalia,,,,,,
47180,18,83,"Knox County, Indiana",Micropolitan,IN,Vincennes,,,,,,
47220,34,11,"Cumberland County, New Jersey",Metropolitan,NJ,Vineland,Millville,Bridgeton,,,,
47260,37,53,"Currituck County, North Carolina",Metropolitan,VA,Virginia Beach,Norfolk,Newport News,,,,
47260,51,73,"Gloucester County, Virginia",Metropolitan,VA,Virginia Beach,Norfolk,Newport News,,,,
47260,51,93,"Isle of Wight County, Virginia",Metropolitan,VA,Virginia Beach,Norfolk,Newport News,,,,
47260,51,95,"James City County, Virginia",Metropolitan,VA,Virginia Beach,Norfolk,Newport News,,,,
47260,51,115,"Mathews County, Virginia",Metropolitan,VA,Virginia Beach,Norfolk,Newport News,,,,
47260,51,181,"Surry County, Virginia",Metropolitan,VA,Virginia Beach,Norfolk,Newport News,,,,
47260,51,199,"York County, Virginia",Metropolitan,VA,Virginia Beach,Norfolk,Newport News,,,,
47260,51,550,"Chesapeake city, Virginia",Metropolitan,VA,Virginia Beach,Norfolk,Newport News,,,,
47260,51,650,"Hampton city, Virginia",Metropolitan,VA,Virginia Beach,Norfolk,Newport News,,,,
47260,51,700,"Newport News city, Virginia",Metropolitan,VA,Virginia Beach,Norfolk,Newport News,,,,
47260,51,710,"Norfolk city, Virginia",Metropolitan,VA,Virginia Beach,Norfolk,Newport News,,,,
47260,51,735,"Poquoson city, Virginia",Metropolitan,VA,Virginia Beach,Norfolk,Newport News,,,,
47260,51,740,"Portsmouth city, Virginia",Metropolitan,VA,Virginia Beach,Norfolk,Newport News,,,,
47260,51,800,"Suffolk city, Virginia",Metropolitan,VA,Virginia Beach,Norfolk,Newport News,,,,
47260,51,810,"Virginia Beach city, Virginia",Metropolitan,VA,Virginia Beach,Norfolk,Newport News,,,,
47260,51,830,"Williamsburg city, Virginia",Metropolitan,VA,Virginia Beach,Norfolk,Newport News,,,,
47300,6,107,"Tulare County, California",Metropolitan,CA,Visalia,Porterville,,,,,
47340,18,169,"Wabash County, Indiana",Micropolitan,IN,Wabash,,,,,,
47380,48,309,"McLennan County, Texas",Metropolitan,TX,Waco,,,,,,
47420,27,167,"Wilkin County, Minnesota",Micropolitan,ND,Wahpeton,,,,,,
47420,38,77,"Richland County, North Dakota",Micropolitan,ND,Wahpeton,,,,,,
47460,53,71,"Walla Walla County, Washington",Micropolitan,WA,Walla Walla,,,,,,
47500,45,29,"Colleton County, South Carolina",Micropolitan,SC,Walterboro,,,,,,
47540,39,11,"Auglaize County, Ohio",Micropolitan,OH,Wapakoneta,,,,,,
47580,13,153,"Houston County, Georgia",Metropolitan,GA,Warner Robins,,,,,,
47620,42,123,"Warren County, Pennsylvania",Micropolitan,PA,Warren,,,,,,
47660,29,101,"Johnson County, Missouri",Micropolitan,MO,Warrensburg,,,,,,
47700,18,85,"Kosciusko County, Indiana",Micropolitan,IN,Warsaw,,,,,,
47780,18,27,"Daviess County, Indiana",Micropolitan,IN,Washington,,,,,,
47820,37,13,"Beaufort County, North Carolina",Micropolitan,NC,Washington,,,,,,
47860,39,47,"Fayette County, Ohio",Micropolitan,OH,Washington,,,,,,
47900,11,1,"District of Columbia, District of Columbia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,24,9,"Calvert County, Maryland",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,24,17,"Charles County, Maryland",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,24,21,"Frederick County, Maryland",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,24,31,"Montgomery County, Maryland",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,24,33,"Prince George's County, Maryland",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,51,13,"Arlington County, Virginia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,51,43,"Clarke County, Virginia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,51,59,"Fairfax County, Virginia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,51,61,"Fauquier County, Virginia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,51,107,"Loudoun County, Virginia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,51,153,"Prince William County, Virginia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,51,177,"Spotsylvania County, Virginia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,51,179,"Stafford County, Virginia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,51,187,"Warren County, Virginia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,51,510,"Alexandria city, Virginia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,51,600,"Fairfax city, Virginia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,51,610,"Falls Church city, Virginia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,51,630,"Fredericksburg city, Virginia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,51,683,"Manassas city, Virginia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,51,685,"Manassas Park city, Virginia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47900,54,37,"Jefferson County, West Virginia",Metropolitan,DC,Washington,Arlington,Alexandria,,,,
47940,19,13,"Black Hawk County, Iowa",Metropolitan,IA,Waterloo,Cedar Falls,,,,,
47940,19,17,"Bremer County, Iowa",Metropolitan,IA,Waterloo,Cedar Falls,,,,,
47940,19,75,"Grundy County, Iowa",Metropolitan,IA,Waterloo,Cedar Falls,,,,,
47980,46,29,"Codington County, South Dakota",Micropolitan,SD,Watertown,,,,,,
47980,46,57,"Hamlin County, South Dakota",Micropolitan,SD,Watertown,,,,,,
48020,55,55,"Jefferson County, Wisconsin",Micropolitan,WI,Watertown,Fort Atkinson,,,,,
48060,36,45,"Jefferson County, New York",Micropolitan,NY,Watertown,Fort Drum,,,,,
48100,12,49,"Hardee County, Florida",Micropolitan,FL,Wauchula,,,,,,
48140,55,73,"Marathon County, Wisconsin",Metropolitan,WI,Wausau,,,,,,
48180,13,229,"Pierce County, Georgia",Micropolitan,GA,Waycross,,,,,,
48180,13,299,"Ware County, Georgia",Micropolitan,GA,Waycross,,,,,,
48260,39,81,"Jefferson County, Ohio",Metropolitan,WV,Weirton,Steubenville,,,,,
48260,54,9,"Brooke County, West Virginia",Metropolitan,WV,Weirton,Steubenville,,,,,
48260,54,29,"Hancock County, West Virginia",Metropolitan,WV,Weirton,Steubenville,,,,,
48300,53,7,"Chelan County, Washington",Metropolitan,WA,Wenatchee,,,,,,
48300,53,17,"Douglas County, Washington",Metropolitan,WA,Wenatchee,,,,,,
48340,5,107,"Phillips County, Arkansas",Micropolitan,AR,West Helena,,,,,,
48460,29,91,"Howell County, Missouri",Micropolitan,MO,West Plains,,,,,,
48500,28,25,"Clay County, Mississippi",Micropolitan,MS,West Point,,,,,,
48540,39,13,"Belmont County, Ohio",Metropolitan,WV,Wheeling,,,,,,
48540,54,51,"Marshall County, West Virginia",Metropolitan,WV,Wheeling,,,,,,
48540,54,69,"Ohio County, West Virginia",Metropolitan,WV,Wheeling,,,,,,
48580,55,127,"Walworth County, Wisconsin",Micropolitan,WI,Whitewater,,,,,,
48620,20,15,"Butler County, Kansas",Metropolitan,KS,Wichita,,,,,,
48620,20,79,"Harvey County, Kansas",Metropolitan,KS,Wichita,,,,,,
48620,20,173,"Sedgwick County, Kansas",Metropolitan,KS,Wichita,,,,,,
48620,20,191,"Sumner County, Kansas",Metropolitan,KS,Wichita,,,,,,
48660,48,9,"Archer County, Texas",Metropolitan,TX,Wichita Falls,,,,,,
48660,48,77,"Clay County, Texas",Metropolitan,TX,Wichita Falls,,,,,,
48660,48,485,"Wichita County, Texas",Metropolitan,TX,Wichita Falls,,,,,,
48700,42,81,"Lycoming County, Pennsylvania",Metropolitan,PA,Williamsport,,,,,,
48740,9,15,"Windham County, Connecticut",Micropolitan,CT,Willimantic,,,,,,
48780,38,105,"Williams County, North Dakota",Micropolitan,ND,Williston,,,,,,
48820,27,67,"Kandiyohi County, Minnesota",Micropolitan,MN,Willmar,,,,,,
48900,37,19,"Brunswick County, North Carolina",Metropolitan,NC,Wilmington,,,,,,
48900,37,129,"New Hanover County, North Carolina",Metropolitan,NC,Wilmington,,,,,,
48900,37,141,"Pender County, North Carolina",Metropolitan,NC,Wilmington,,,,,,
48940,39,27,"Clinton County, Ohio",Micropolitan,OH,Wilmington,,,,,,
48980,37,195,"Wilson County, North Carolina",Micropolitan,NC,Wilson,,,,,,
49020,51,69,"Frederick County, Virginia",Metropolitan,VA,Winchester,,,,,,
49020,51,840,"Winchester city, Virginia",Metropolitan,VA,Winchester,,,,,,
49020,54,27,"Hampshire County, West Virginia",Metropolitan,VA,Winchester,,,,,,
49060,20,35,"Cowley County, Kansas",Micropolitan,KS,Winfield,,,,,,
49100,27,169,"Winona County, Minnesota",Micropolitan,MN,Winona,,,,,,
49180,37,59,"Davie County, North Carolina",Metropolitan,NC,Winston,Salem,,,,,
49180,37,67,"Forsyth County, North Carolina",Metropolitan,NC,Winston,Salem,,,,,
49180,37,169,"Stokes County, North Carolina",Metropolitan,NC,Winston,Salem,,,,,
49180,37,197,"Yadkin County, North Carolina",Metropolitan,NC,Winston,Salem,,,,,
49260,40,153,"Woodward County, Oklahoma",Micropolitan,OK,Woodward,,,,,,
49300,39,169,"Wayne County, Ohio",Micropolitan,OH,Wooster,,,,,,
49340,25,27,"Worcester County, Massachusetts",Metropolitan,MA,Worcester,,,,,,
49380,27,105,"Nobles County, Minnesota",Micropolitan,MN,Worthington,,,,,,
49420,53,77,"Yakima County, Washington",Metropolitan,WA,Yakima,,,,,,
49460,46,135,"Yankton County, South Dakota",Micropolitan,SD,Yankton,,,,,,
49540,28,163,"Yazoo County, Mississippi",Micropolitan,MS,Yazoo City,,,,,,
49620,42,133,"York County, Pennsylvania",Metropolitan,PA,York,Hanover,,,,,
49660,39,99,"Mahoning County, Ohio",Metropolitan,OH,Youngstown,Warren,Boardman,,,,
49660,39,155,"Trumbull County, Ohio",Metropolitan,OH,Youngstown,Warren,Boardman,,,,
49660,42,85,"Mercer County, Pennsylvania",Metropolitan,OH,Youngstown,Warren,Boardman,,,,
49700,6,101,"Sutter County, California",Metropolitan,CA,Yuba City,,,,,,
49700,6,115,"Yuba County, California",Metropolitan,CA,Yuba City,,,,,,
49740,4,27,"Yuma County, Arizona",Metropolitan,AZ,Yuma,,,,,,
49780,39,119,"Muskingum County, Ohio",Micropolitan,OH,Zanesville,,,,,,
